Booking ID,Flight ID,Seat Class,Seats Booked,Fare Paid,Customer ID
1966,741,Business,2,4667.196,f5cfb619-a22c-40b2-9a1d-d83828895ab9
1967,603,Economy,1,5702.26,1a65734b-b9be-41bf-a7d2-82e26b638ee2
1968,619,Economy,3,959.7750000000001,137a4bda-ffa6-4a24-a484-6eb592c64c85
1969,818,First,3,7205.48,55c820fd-d3ec-4929-b32b-1879ce0c2b23
1970,561,Business,3,3546.924,2d300fa0-58e0-4ae3-8579-6f12b0126e97
1971,200,First,3,8524.42,ac9e4532-e1ee-4b4b-b1b6-1119ceddafeb
1972,210,Economy,2,1981.749,6ed09fde-f2b0-4de1-bcbb-2a3eda2d2702
1973,511,First,4,4184.44,985bb135-aa7d-4aed-b265-815098194e54
1974,432,Economy,2,5298.624000000001,e5c62bec-6179-4d46-97e4-437ebccfb32b
1975,267,First,3,5826.204,23201649-f8b7-46b4-8c16-351772a5a12e
1976,740,First,4,236.577,84551904-0d19-4b1e-83fc-93130e4fc718
1977,134,Economy,3,3672.2639999999997,1bbf4a32-7115-48ac-b7d9-e1076ebe1696
1978,319,Economy,3,2208.06,de64d78f-e97b-4106-8097-7051c38865c8
1979,618,First,1,1362.28,ca54e218-abad-4a16-a8ea-33c5de04a4c7
1980,314,Business,3,4982.813,39e725ad-4302-4393-89dd-5d4f69959400
1981,410,Business,3,2627.1150000000002,af7c98a8-7a2a-4c0a-a90f-00e058ea8912
1982,408,First,4,5098.291000000001,fa3c3646-8b1d-4e02-9e13-71dc9f19ef61
1983,91,Economy,3,825.4840000000002,ac3a0401-c78e-4da9-b419-4dfd7ab995d3
1984,885,Business,2,1230.405,8558831a-d212-4147-9b28-d17bf72bb5cb
1985,285,Economy,3,5308.5560000000005,0f62ba89-385d-4492-b506-2dddf78301bf
1986,32,Business,4,6846.224999999999,535f6d1b-f6b9-4c73-aa05-9c4cd93599a7
1987,237,Economy,3,468.06100000000004,bb78dc00-230d-4a3a-9dc6-2718d26c17f4
1988,338,Business,2,425.425,3e4efdb1-a3d1-4c5f-a34d-ba293ff2ceee
1989,79,Business,3,4451.898,2d483d50-827a-4f89-871d-b78de9c81843
1990,882,Business,2,1134.864,09cc15bd-812f-43fc-a625-4093cfdf627f
1991,160,Business,1,1004.052,3d3f7e2c-713a-4350-94fa-8bafe0d146f3
1992,940,First,4,5486.22,321d1f38-b721-4cf1-a3c6-7d7ebbfda65d
1993,438,First,1,1616.571,586d844e-9665-49f7-bd31-2bc756d44929
1994,906,Business,2,1593.924,feb09a9e-39da-45ac-9100-ae9e14a07d7b
1995,931,Business,2,1194.71,a2e2c67a-bfba-480c-b045-917b514f336f
1996,592,Business,2,6481.42,dfde19e5-1151-4073-80e1-ef08d0443b68
1997,615,Business,4,5710.049999999999,2fc7b4d0-530f-4573-a4b0-95fd735bfba5
1998,873,Business,1,823.812,4587c105-946d-421b-aa73-aeafe3dfd679
1999,483,Economy,3,842.052,b6888272-3e55-4306-8f37-0f9685741da9
2000,813,First,1,5480.46,50704cdc-bf42-4383-8afd-c836aa89d328
